key,paper,bmp,response_class,response_var,treatment,control,sign,treatment_control_flag,response_flag,response_flag_notes,species,link,error_class,xbar_e,n_e,sd_e,se_e,lcl_e,ucl_e,xbar_c,n_c,sd_c,se_c,lcl_c,ucl_c,notes,baseline_survival,beta_is_derived,survival_scale
5UK425N9,Powell and Busby 2013,prescribed_fire,abundance,density (individuals/ha),Burned idle fields,Unburned idle fields,1,apples,0,NA,dickcissel,NA,standard_error,0.58,15,NA,0.073,NA,NA,0.92,15,NA,0.085,NA,NA,NA,NA,NA,NA
5UK425N9,Powell and Busby 2013,prescribed_fire,abundance,density (individuals/ha),Burned idle fields,Unburned idle fields,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,0.29,15,NA,0.065,NA,NA,0.48,15,NA,0.044,NA,NA,NA,NA,NA,NA
5UK425N9,Powell and Busby 2013,prescribed_fire,abundance,density (individuals/ha),Burned idle fields,Unburned idle fields,1,apples,0,NA,eastern_meadowlark,NA,standard_error,0.61,15,NA,0.035,NA,NA,0.61,15,NA,0.062,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned light litter,Patch-hayed light litter,1,apples,0,NA,henslows_sparrow,NA,standard_deviation,2.49,13,3.28,NA,NA,NA,6.82,17,6.59,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned medium litter,Patch-hayed medium litter,1,apples,0,NA,henslows_sparrow,NA,standard_deviation,2.72,15,4.94,NA,NA,NA,10.74,126,11.87,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned heavy litter,Patch-hayed heavy litter,1,apples,0,NA,henslows_sparrow,NA,standard_deviation,4.27,9,8.93,NA,NA,NA,15.78,99,10.58,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned light litter,Patch-hayed light litter,1,apples,0,NA,grasshopper_sparrow,NA,standard_deviation,2.02,13,2.06,NA,NA,NA,4.98,17,5.33,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned medium litter,Patch-hayed medium litter,1,apples,0,NA,grasshopper_sparrow,NA,standard_deviation,0.21,15,0.8,NA,NA,NA,5.46,126,5.59,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned heavy litter,Patch-hayed heavy litter,1,apples,0,NA,grasshopper_sparrow,NA,standard_deviation,0,9,0,NA,NA,NA,1.56,99,2.6,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned light litter,Patch-hayed light litter,1,apples,0,NA,dickcissel,NA,standard_deviation,11.58,13,5,NA,NA,NA,12.64,17,6.59,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned medium litter,Patch-hayed medium litter,1,apples,0,NA,dickcissel,NA,standard_deviation,7.68,15,7.11,NA,NA,NA,10.48,126,7.44,NA,NA,NA,NA,NA,NA,NA
DTKILVPL,Swengel and Swengel 2001,prescribed_fire,abundance,abundance (individuals/km),Patch-burned heavy litter,Patch-hayed heavy litter,1,apples,0,NA,dickcissel,NA,standard_deviation,9.83,9,6.39,NA,NA,NA,11.55,99,7.16,NA,NA,NA,NA,NA,NA,NA
RNPH5E8K,Swicegood et al. 2023,plant_nwsg,abundance,abundance (2020),Native sites,Crop sites,1,oranges,0,NA,mccowns_longspur,NA,standard_deviation,4.2,22,3.3,NA,NA,NA,5.4,24,4.4,NA,NA,NA,This seems like the deck is stacked -- of course an NWSG field should have higher abundance than row crops,NA,NA,NA
RNPH5E8K,Swicegood et al. 2023,plant_nwsg,abundance,abundance (2021),Native sites,Crop sites,1,oranges,0,NA,mccowns_longspur,NA,standard_deviation,3.2,25,2.3,NA,NA,NA,3.8,25,3.2,NA,NA,NA,NA,NA,NA,NA
RNPH5E8K,Swicegood et al. 2023,plant_nwsg,nest_success,Number of young fledged per successful nest,Native sites,Crop sites,1,oranges,1,productivity,mccowns_longspur,NA,standard_deviation,2.8,129,0.9,NA,NA,NA,3,111,1.1,NA,NA,NA,"Productivity measure, not nest success",NA,NA,period_survival
43J4RKSJ,Vold et al. 2019,rotational_grazing,abundance,abundance,Summer rotation grazing,Season long grazing,1,apples,0,NA,vesper_sparrow,NA,standard_error,0.25,190,NA,0.1,NA,NA,-0.17,120,NA,0.14,NA,NA,NA,NA,NA,NA
CZREXXY9,Broyer et al. 2020,delay_hay,abundance,territories,Late mow,Early mow,1,apples,0,NA,whinchat,NA,standard_deviation,25.3,4,10.2,NA,NA,NA,7.9,2,3.8,NA,NA,NA,NA,NA,NA,NA
CZREXXY9,Broyer et al. 2020,delay_hay,abundance,territories,Late mow,Early mow,1,apples,0,NA,corn_bunting,NA,standard_deviation,21.4,4,6.4,NA,NA,NA,12.9,2,3.8,NA,NA,NA,NA,NA,NA,NA
CZREXXY9,Broyer et al. 2020,delay_hay,abundance,territories,Late mow,Early mow,1,apples,0,NA,western_yellow_wagtail,NA,standard_deviation,9.7,4,6.7,NA,NA,NA,5.1,2,2.5,NA,NA,NA,NA,NA,NA,NA
RZ8PLSVX,Best et al. 1990,edge_and_shrub_habitat,species_richness,species_richness (Iowa),Edge,Field center,1,apples,0,NA,all_species,NA,standard_deviation,15,9,3.6,NA,NA,NA,11.3,9,4.6,NA,NA,NA,NA,NA,NA,NA
RZ8PLSVX,Best et al. 1990,edge_and_shrub_habitat,abundance,abundance (birds/100 ha) (Iowa),Edge,Field center,1,apples,0,NA,all_species,NA,standard_deviation,408.4,9,102.9,NA,NA,NA,22.5,9,13.5,NA,NA,NA,NA,NA,NA,NA
RZ8PLSVX,Best et al. 1990,edge_and_shrub_habitat,species_richness,species_richness (Illinois),Edge,Field center,1,apples,0,NA,all_species,NA,standard_deviation,34.3,9,3.8,NA,NA,NA,9.3,9,2.3,NA,NA,NA,NA,NA,NA,NA
RZ8PLSVX,Best et al. 1990,edge_and_shrub_habitat,abundance,abundance (birds/100 ha) (Illinois),Edge,Field center,1,apples,0,NA,all_species,NA,standard_deviation,3118.1,9,766.6,NA,NA,NA,21.3,9,13.4,NA,NA,NA,NA,NA,NA,NA
DJXGBKZP,Conover et al. 2011b,edge_and_shrub_habitat,abundance,nest density (nests/ha) (2003),Wide buffer adjacent to edge,Narrow buffer adjacent to edge,1,apples,0,NA,red_winged_blackbird,NA,confidence_intervals,12.5,7,NA,NA,-6.940000000000001,31.94,0.78,27,NA,NA,0.45,1.11,T: This might be moreso buffers instead of edge and shrub?; Worth revisiting to determine whether it should be included,NA,NA,NA
DJXGBKZP,Conover et al. 2011b,edge_and_shrub_habitat,abundance,nest density (nests/ha) (2004),Wide buffer adjacent to edge,Narrow buffer adjacent to edge,1,apples,0,NA,red_winged_blackbird,NA,confidence_intervals,14.47,11,NA,NA,-9.019999999999998,37.96,3.47,24,NA,NA,2.1900000000000004,4.75,NA,NA,NA,NA
DJXGBKZP,Conover et al. 2011b,edge_and_shrub_habitat,nest_success,fledglings per successful nest,Wide buffer adjacent to edge,Narrow buffer adjacent to edge,1,apples,1,productivity,red_winged_blackbird,NA,standard_error,2.49,51,NA,0.14,NA,NA,2.3,10,NA,0.34,NA,NA,"Productivity measure, not nest success",NA,NA,period_survival
CXWJRPTX,Ellison et al. 2013,edge_and_shrub_habitat,abundance,Density (males/ha),Edge pre-tree row removal,Interior pre-tree row removal,1,apples,0,NA,bobolink,NA,standard_error,0.449,3,NA,0.162,NA,NA,0.585,3,NA,0.324,NA,NA,What does this treatment and control represent?,NA,NA,NA
CXWJRPTX,Ellison et al. 2013,edge_and_shrub_habitat,abundance,Density (males/ha),Edge pre-tree row removal,Interior pre-tree row removal,1,apples,0,NA,eastern_meadowlark,NA,standard_error,0.343,3,NA,0.166,NA,NA,0.12,3,NA,0.029,NA,NA,NA,NA,NA,NA
CXWJRPTX,Ellison et al. 2013,edge_and_shrub_habitat,abundance,Density (males/ha),Edge pre-tree row removal,Interior pre-tree row removal,1,apples,0,NA,henslows_sparrow,NA,standard_error,0.015,3,NA,0.015,NA,NA,0.206,3,NA,0.046,NA,NA,NA,NA,NA,NA
CXWJRPTX,Ellison et al. 2013,edge_and_shrub_habitat,abundance,nest density (nests/ha),Edge pre-tree row removal,Interior pre-tree row removal,1,apples,0,NA,bobolink,NA,standard_error,0.129,3,NA,0.065,NA,NA,0.249,3,NA,0.145,NA,NA,NA,NA,NA,NA
CXWJRPTX,Ellison et al. 2013,edge_and_shrub_habitat,abundance,nest density (nests/ha),Edge pre-tree row removal,Interior pre-tree row removal,1,apples,0,NA,eastern_meadowlark,NA,standard_error,0.148,3,NA,0.148,NA,NA,0.132,3,NA,0.093,NA,NA,NA,NA,NA,NA
CXWJRPTX,Ellison et al. 2013,edge_and_shrub_habitat,abundance,nest density (nests/ha),Edge pre-tree row removal,Interior pre-tree row removal,1,apples,0,NA,henslows_sparrow,NA,standard_error,0,3,NA,0,NA,NA,0.051,3,NA,0.051,NA,NA,NA,NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,abundance (individuals/100 m of edge),Border-edge cut,Uncut edge,1,apples,0,NA,all_species,NA,standard_error,7.69,12,NA,0.75,NA,NA,5.76,12,NA,0.55,NA,NA,Revisit to determine what is the treatment and control here (or direction of sign); Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,species_richness,species_richness,Border-edge cut,Uncut edge,1,apples,0,NA,all_species,NA,standard_error,13.9,12,NA,0.9,NA,NA,14.6,12,NA,1.1,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,nest_success,DSR,Border-edge cut,Uncut edge,1,apples,0,NA,all_species,NA,standard_error,0.95,35,NA,0.01,NA,NA,0.8,25,NA,0.01,NA,NA,"Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3); Unsure of link term, only details provided are ""calculated nest success probabilities with the Mayfield method (Mayfield 1975)""",NA,NA,daily_survival
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,nest_success,Depredation rate,Border-edge cut,Uncut edge,-1,apples,1,not independent of DSR,all_species,NA,standard_error,0.47,35,NA,0.13,NA,NA,0.4,25,NA,0.1,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,period_survival
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Nest density,Border-edge cut,Uncut edge,1,apples,0,NA,all_species,NA,standard_error,3.9,12,NA,1.26,NA,NA,2.4,12,NA,0.45,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,blue_winged_warbler,NA,standard_error,0.112,12,NA,0.037,NA,NA,0.028,12,NA,0.019,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,yellow_breasted_chat,NA,standard_error,0.679,12,NA,0.152,NA,NA,0.042,12,NA,0.03,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,common_yellowthroat,NA,standard_error,0.847,12,NA,0.141,NA,NA,0.403,12,NA,0.119,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,0.209,12,NA,0.077,NA,NA,0.014,12,NA,0.014,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,chipping_sparrow,NA,standard_error,0.043,12,NA,0.022,NA,NA,0,12,NA,0,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,song_sparrow,NA,standard_error,0.966,12,NA,0.2,NA,NA,0.153,12,NA,0.092,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,acadian_flycatcher,NA,standard_error,0,12,NA,0,NA,NA,0.098,12,NA,0.056,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,blue_jay,NA,standard_error,0.028,12,NA,0.019,NA,NA,0.112,12,NA,0.047,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,carolina_chickadee,NA,standard_error,0.014,12,NA,0.014,NA,NA,0.139,12,NA,0.068,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,wood_thrush,NA,standard_error,0,12,NA,0,NA,NA,0.111,12,NA,0.042,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,red_eyed_vireo,NA,standard_error,0.014,12,NA,0.014,NA,NA,0.223,12,NA,0.051,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
V8UPXK6I,Fleming and Giuliano 1998,edge_and_shrub_habitat,abundance,Abundance,Border-edge cut,Uncut edge,1,apples,0,NA,rose_breasted_grosbeak,NA,standard_error,0.014,12,NA,0.014,NA,NA,0.249,12,NA,0.043,NA,NA,Border-edge cuts are defined as transitional shrub zones ... the comparison is abrupt edge (see Table 2 and 3),NA,NA,NA
LZ7R9ETU,Fleming and Giuliano 2001,edge_and_shrub_habitat,nest_success,Nest predation rate (number of nests depredated after 14 days/total nests in edge),Border-edge cut,Uncut edge,-1,apples,0,identity,artificial_nests,NA,standard_error,36,46,NA,11,NA,NA,88,50,NA,7,NA,NA,Artificial nests,NA,NA,period_survival
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,ruffed_grouse,NA,standard_error,0.03,12,NA,0.03,NA,NA,0,12,NA,0,NA,NA,Not sure this qualifies as the bmp ... but maybe? T: I think it does? Could maybe be manage in patches?,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,yellow_billed_cuckoo,NA,standard_error,0,12,NA,0,NA,NA,0.03,12,NA,0.03,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,ruby_throated_hummingbird,NA,standard_error,0.22,12,NA,0.09,NA,NA,0.05,12,NA,0.05,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,northern_flicker,NA,standard_error,0.05,12,NA,0.05,NA,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,great_crested_flycatcher,NA,standard_error,0,12,NA,0,NA,NA,0.15,12,NA,0.08,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,american_crow,NA,standard_error,0.37,12,NA,0.27,NA,NA,0.03,12,NA,0.03,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,blue_jay,NA,standard_error,0.14,12,NA,0.17,NA,NA,0.18,12,NA,0.08,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,carolina_wren,NA,standard_error,1.94,12,NA,0.58,NA,NA,0.06,12,NA,0.04,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,yellow_throated_vireo,NA,standard_error,0.03,12,NA,0.03,NA,NA,0.03,12,NA,0.03,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,american_goldfinch,NA,standard_error,0.07,12,NA,0.07,NA,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,dark_eyed_junco,NA,standard_error,0.04,12,NA,0.04,NA,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,indigo_bunting,NA,standard_error,0.53,12,NA,0.23,NA,NA,0.04,12,NA,0.04,NA,NA,NA,NA,NA,NA
ZDBASF6Z,Greenberg and Drew Lanham 2001,edge_and_shrub_habitat,abundance,density (birds/ha),Small incomplete gaps,Closed canopy forest,1,apples,0,NA,eastern_towhee,NA,standard_error,0.44,12,NA,0.34,NA,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,american_goldfinch,NA,standard_error,0.22,36,NA,0.55,NA,NA,0.11,36,NA,0.47,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,american_robin,NA,standard_error,0.5,104,NA,0.71,NA,NA,0.5,104,NA,0.79,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,bank_swallow,NA,standard_error,0.17,16,NA,0.51,NA,NA,0,16,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,black_billed_magpie,NA,standard_error,0.11,16,NA,0.32,NA,NA,0,16,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,black_capped_chickadee,NA,standard_error,0.17,16,NA,0.51,NA,NA,0,16,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,0.67,72,NA,1.08,NA,NA,0.17,72,NA,0.51,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,brewers_sparrow,NA,standard_error,0.33,72,NA,0.77,NA,NA,0.56,72,NA,1.42,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,bullocks_oriole,NA,standard_error,0.5,48,NA,1.04,NA,NA,0.06,48,NA,0.24,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,calliope_hummingbird,NA,standard_error,0.22,48,NA,0.43,NA,NA,0.11,48,NA,0.32,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,california_quail,NA,standard_error,0.67,96,NA,0.77,NA,NA,0.17,96,NA,0.38,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,clay_colored_sparrow,NA,standard_error,0.06,16,NA,0.24,NA,NA,0.06,16,NA,0.24,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,cedar_waxwing,NA,standard_error,0.33,32,NA,0.69,NA,NA,0,32,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,chipping_sparrow,NA,standard_error,1.22,200,NA,0.73,NA,NA,0.94,200,NA,1.16,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,dusky_flycatcher,NA,standard_error,0.06,8,NA,0.24,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,eastern_kingbird,NA,standard_error,0,8,NA,0,NA,NA,0.11,8,NA,0.47,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,gray_partridge,NA,standard_error,0.06,8,NA,0.24,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,0,8,NA,0,NA,NA,0.06,8,NA,0.24,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,house_finch,NA,standard_error,1.17,32,NA,2.98,NA,NA,0,32,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,house_wren,NA,standard_error,0.11,16,NA,0.32,NA,NA,0,16,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,lark_sparrow,NA,standard_error,0.61,112,NA,0.61,NA,NA,0.22,112,NA,0.43,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,lazuli_bunting,NA,standard_error,0.89,112,NA,0.96,NA,NA,0.39,112,NA,0.78,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,lewiss_woodpecker,NA,standard_error,0,8,NA,0,NA,NA,0.06,8,NA,0.24,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,mountain_bluebird,NA,standard_error,0,24,NA,0,NA,NA,0.22,24,NA,0.55,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,mourning_dove,NA,standard_error,0.06,8,NA,0.24,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,northern_flicker,NA,standard_error,0,24,NA,0,NA,NA,0.17,24,NA,0.38,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,red_naped_sapsucker,NA,standard_error,0.11,8,NA,0.47,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,ruby_crowned_kinglet,NA,standard_error,0.06,8,NA,0.24,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
